,val_loss,val_acc,loss,acc
73,0.02850913704633713,0.9918999979019165,0.012634782885511717,0.9957666667938232
74,0.027279192450642586,0.9930000001907349,0.012610070350269476,0.9955666667938232
75,0.03047265736460686,0.9923000001907348,0.011973089249928792,0.9958666668574016
76,0.028793988406658172,0.9929000000953674,0.01346349790195624,0.9956166668574016
77,0.03054686753451824,0.9922000001907348,0.011635510622461636,0.9959166668574015
78,0.03054923660457134,0.9925000000953674,0.012005031336347262,0.9958666668574016
79,0.02817473416030407,0.9927000001907349,0.011678656513492267,0.9962000002543131
80,0.02983984300494194,0.9926000001907349,0.01074673254986604,0.9963333331108093
81,0.029162998530268668,0.9931999978065491,0.011553578820327919,0.9961166667302449
82,0.028188866379857062,0.9932000001907348,0.010740925320237875,0.99625
83,0.028119959446787836,0.9928000001907349,0.012067257289588452,0.9959333330472311
84,0.02804096241593361,0.9934000001907348,0.012018376555790505,0.9959166667938233
85,0.029475188684463503,0.9921999979019165,0.011142577040195466,0.9962000001907348
86,0.030460611128807068,0.9926000001907349,0.010468344738086065,0.9965833333969116
87,0.029394292134046554,0.9928999979019165,0.010165939448277156,0.9965833333969116
88,0.03012770390212536,0.9930999979019165,0.01141315261349082,0.9960500001271566
89,0.029288919481635093,0.9930999979019165,0.010226464208463827,0.9966666668574016
90,0.029310919922590255,0.9928000002861023,0.01068329228386283,0.9964500000635783
91,0.02948782632648945,0.9922999979019165,0.01063144264370203,0.9966500001271565
92,0.029747613793611526,0.9932999979019165,0.010833135605851809,0.9962333333969117
93,0.030249490281939507,0.9931999979019165,0.009469725688298543,0.9968666668574016
94,0.028636539167165756,0.9925000001907348,0.010093340063095093,0.9964666668574015
95,0.02918850672841072,0.9926000001907349,0.011366608447829883,0.9960666663805644
96,0.02823747599720955,0.992999997806549,0.011363549013932547,0.9962666669209799
97,0.03067129272222519,0.9928000001907349,0.010350798166791597,0.9962499997138977
98,0.030659933286905288,0.9928000001907349,0.010151593733827274,0.9964333333969116
99,0.0315641969114542,0.9925999979019166,0.009870021747549374,0.996416666507721
100,0.030020903760194777,0.9921999979019165,0.00961538048684597,0.9967333335240682
101,0.02893548988699913,0.9926000001907349,0.009566412469744682,0.9969833333333333
102,0.030472629742324352,0.9926999979019165,0.009783495537439983,0.9968166669209798
103,0.027663310387730598,0.9931000000953675,0.009337192185223102,0.9966833334604899
104,0.029925556749105454,0.9924999978065491,0.009552259695529938,0.9971166666666667
105,0.033085559615492824,0.9932000001907348,0.009010417343924442,0.9968833333969116
106,0.029407046967744828,0.9928999979019165,0.009419147157793243,0.9969
107,0.03170669346451759,0.9922000002861023,0.008516606463988621,0.9969333333969116
108,0.031066463458538054,0.9924999978065491,0.009045781556765239,0.9971166667938233
109,0.03335276950597763,0.9927000001907349,0.009427021871507167,0.996716666730245
110,0.029232830691337586,0.9930000001907349,0.008891963108380635,0.9968000002543131
111,0.029157187315821648,0.9928000001907349,0.009805650368332863,0.9968500001271565
112,0.029230625115334988,0.9930999978065491,0.008229352740695079,0.9973000000635783
113,0.029508923190832138,0.9924000001907348,0.008189143111308415,0.9973000001907348
114,0.02990371097624302,0.992899997806549,0.008509841860334079,0.9970500001907349
115,0.02995193390995264,0.9930999978065491,0.009414545790851115,0.9969833333333333
116,0.02890801260471344,0.9924000001907348,0.008392524796972672,0.9972333334604899
117,0.030705343329906463,0.9926000001907349,0.008015181020150582,0.9975333334604899
118,0.029869675433635712,0.9925000001907348,0.00875933751637737,0.99693333346049
119,0.029996434596180916,0.9930000001907349,0.009202346255878607,0.9969000000635783
120,0.03326708698570728,0.9924999979019165,0.007976298514256875,0.9970833333333333
121,0.02906963806897402,0.9927000001907349,0.008877781575421493,0.9969833333969116
122,0.03130054878890515,0.9930000001907349,0.007630977835257848,0.9975666667938232
123,0.032122563290596005,0.9919999979019165,0.008584310898681481,0.9973000001907348
124,0.03388942590504885,0.9922000002861023,0.008239390187958877,0.9969000001271566
125,0.031324044361710546,0.9929000001907349,0.009235607599715392,0.9969000001271566
126,0.031178027617931366,0.992899997806549,0.007907494133710861,0.9972166663805644
127,0.03072993444800377,0.9925999978065491,0.007472196030120055,0.9973500000635783
128,0.03204714215993881,0.991899997806549,0.008480080755303303,0.9972166667938233
129,0.03038929174244404,0.992699997806549,0.007630737336476644,0.9972833334604899
130,0.03214139986634255,0.9922000001907348,0.007323380262156328,0.9977500001271565
131,0.030832972267270088,0.9929000001907349,0.008243292113641897,0.9972
132,0.0307645604044199,0.9927000001907349,0.00869985412756602,0.9969833335240682
133,0.03315564882159233,0.992699997806549,0.007455396487067143,0.9974833333969116
134,0.030404133290052412,0.9925000001907348,0.00821934480369091,0.997333333047231
135,0.033733154433965684,0.991899997806549,0.008070151901245118,0.9971500000635782
136,0.030698345920443536,0.9925999978065491,0.00821017735277613,0.997316666730245
137,0.031959063130617145,0.9933000001907348,0.007866538543005784,0.997266666730245
138,0.033829489848017695,0.9922999979019165,0.007066170152276755,0.9973833333969117
139,0.03202007870972157,0.9927000001907349,0.007405943458278974,0.9974333335240682
140,0.030119707375764845,0.992999997806549,0.007994269539912542,0.9970833335240682
141,0.031014870795607566,0.992699997806549,0.007758964098989964,0.9971833334604899
142,0.030324976164102554,0.9923999979019165,0.008047595528761546,0.9972333333969117
143,0.03154322536587715,0.9922999979019165,0.00842917802731196,0.9971166667302449
144,0.032699874222278595,0.9932000001907348,0.007035796914001306,0.9976833335240682
145,0.031286665815114974,0.9933999978065491,0.006927567513783772,0.9977500000635783
146,0.031643271788954735,0.9925999979019166,0.007119014821201563,0.9975333333969116
147,0.030672856837511062,0.9930999978065491,0.006717042523125808,0.9977666667302449
148,0.03143905579149723,0.992999997806549,0.007281497329225142,0.9975833333969116
149,0.03130816354453564,0.9930999978065491,0.007026771962766846,0.9975833333333334
150,0.03302775337100029,0.9923000001907348,0.007014209621399641,0.9976833334604899
151,0.03207362385690212,0.9935000001907348,0.007348784641424815,0.9976500000635783
152,0.032506605646014215,0.9927000001907349,0.006946214411159357,0.9976166667938232
153,0.030417350739240647,0.9930000001907349,0.007731930573532979,0.9974500000635783
154,0.03177905803620815,0.992999997806549,0.0070172809772193435,0.997716666730245
155,0.03267302305698395,0.9923000001907348,0.006647955606381099,0.997716666730245
156,0.033129851120710374,0.9925999979019166,0.006613035144067059,0.9976833333333334
157,0.030983891463279723,0.9929000001907349,0.006686881536245346,0.9977166668574016
158,0.03165479971915484,0.9935000001907348,0.006644013878703117,0.9976166668574016
159,0.03374508457481861,0.992899997806549,0.007464887144416571,0.9973666668574015
160,0.033580062353610995,0.992999997806549,0.006123904612660408,0.9980000000635783
161,0.029304679270088674,0.9926000002861023,0.007219339469075203,0.9974666666666666
162,0.033385884362459185,0.9925000001907348,0.0067088391015927,0.9978000001271565
163,0.03145067872107029,0.9930999979019165,0.006402771950264772,0.9979833333333333
164,0.034734193143248555,0.9919000001907349,0.007107870278755824,0.9976333335240682
165,0.032836257737874984,0.992799997806549,0.007800536101063092,0.9975333334604899
166,0.031592387878894804,0.9930999978065491,0.006679921199878057,0.9976833333333334
167,0.030009567119181155,0.992999997806549,0.006906441184754173,0.9977166666666667
168,0.03089811805486679,0.992799997806549,0.007390301973372698,0.9976500000635783
169,0.03329757786989212,0.9920999979019165,0.0061819924518466,0.9980000001907349
170,0.03176923400759697,0.992799997806549,0.007594459863007069,0.9973500001271566
171,0.031650817403197286,0.9928000001907349,0.00677063893849651,0.9977666667302449
172,0.031617543491721155,0.9929000001907349,0.006345307501405478,0.9978000000635783
173,0.032626045188307765,0.992799997806549,0.006503262160966794,0.9980000000635783
174,0.031278411695361136,0.9934999978065491,0.006009466780970494,0.9980500000635782
175,0.031210575991868973,0.9924000002861023,0.006583708915611108,0.9979000001907349
176,0.030819426621496677,0.9931999978065491,0.007409849404295285,0.9976000000635783
177,0.03186358679234982,0.992899997806549,0.006912582182884216,0.9977666667938232
178,0.03307439861893654,0.9923999978065491,0.00650982425523301,0.9977333333969116
179,0.03394247535616159,0.9931999978065491,0.006147292598709464,0.9978333333333333
180,0.03259598663151264,0.9926000001907349,0.006554755257442594,0.9979000000635783
181,0.03228101367354393,0.9934000000953674,0.006267641625801722,0.9979500001907349
182,0.03313783528804779,0.9925000001907348,0.0064455107222000756,0.99798333346049
183,0.03191414141356945,0.9924999979019165,0.007141605485479037,0.9975
184,0.03375294439047575,0.9933999978065491,0.005922865770757199,0.9978833333333333
185,0.03157546650767326,0.9929000001907349,0.006639556404451529,0.9981666667302449
186,0.034941118544340136,0.9927000001907349,0.006063898922751347,0.99798333346049
187,0.03311299722343683,0.9933000001907348,0.0061294308081269264,0.9978
188,0.03403695573806763,0.992899997806549,0.005797973081469536,0.9979000001271566
189,0.03152642631232738,0.992899997806549,0.006009186064700286,0.9979666667938233
190,0.03127961291670799,0.9933999978065491,0.007179158108991881,0.9978833333333333
191,0.03497944464981556,0.992999997806549,0.0059038866948336365,0.9981
192,0.03316994068622589,0.9922999978065491,0.0054864243057866895,0.9982333333333333
193,0.03189362675249577,0.9922999978065491,0.005561836498975754,0.9982833334604899
194,0.03275294105857611,0.9922999978065491,0.006178877987215916,0.99798333346049
195,0.03179779444336891,0.9924999978065491,0.005936621297399203,0.9982000002543131
196,0.033970279651880264,0.992999997806549,0.00557836455758661,0.9981666666666666
197,0.03397144117355347,0.992799997806549,0.006180475797007481,0.998
198,0.03187498908042908,0.9933000001907348,0.006715600908299287,0.9978000000635783
199,0.03436947999596596,0.9931000001907349,0.006041139201199015,0.9980333333333333
